headline,guardian_keywords,esg_category
Black Panther film fuels calls for release of jailed political activists ,['race'],social
"BAE to axe 1,100 jobs and close site",['job losses'],social
How do Labour and the unions make themselves relevant in the 21st century? | Abi Wilkinson ,['work & careers'],social
Here's what America would look like if Roe v Wade were overturned ,['gender'],social
Oxford University accused of failing to deal with admissions racism ,['race'],social
"Lil’ Kim shouldn’t be blamed for her new, whiter, look | Patience Zalanga ",['race'],social
MPs accuse Jeremy Corbyn of incompetence over antisemitic abuse ,['race'],social
"Retailers cut equivalent of 10,000 jobs last month",['job losses'],social
Legal threat over anti-capitalist guidance for schools in England ,['race'],social
Culture wars risk blinding us to just how liberal we've become in the past decades | Kenan Malik ,['race'],social
"Of course slavery wasn't a choice, Kanye West. And neither is poverty | Kimberly Foster ",['race'],social
SOAS students have a point. Philosophy degrees should look beyond white Europeans | Tom Whyman ,['race'],social
"Don't make it easier to change gender, urge conservative activists ",['gender'],social
"Customs delays of 30 minutes 'will bankrupt 1 in 10 firms', say bosses ",['job losses'],social
Obama's new paid parental leave for federal employees is overdue and not enough | Jessica Valenti ,['work & careers'],social
'To be black or brown is to see your body suffer' | Angela Saini ,['race'],social
Cyprus base refugees seek judicial review of refusal to let them move to UK ,['human rights'],social
Back home and in debt: life after university tuition fees ,['work & careers'],social
'Seeds of hate' sown as Tanzania starts LGBT crackdown ,['lgbt rights'],social
FA toughens its stance on hooligans by issuing first ever life bans ,['race'],social
China's hip-hop stars feel the heat of Xi Jinping's battle to control culture ,['human rights'],social
Portsmouth and Brighton among 'least representative councils for BAME people' ,['race'],social
"Oasis and Warehouse to close permanently, with loss of 1,800 jobs",['job losses'],social
We are in desperate need of a recovery plan. But the Treasury has gone missing | Gordon Brown ,['work & careers'],social
Invasion Day protests: human rights observers to monitor Melbourne rally ,['human rights'],social
Harriet Harman hails the rise of 'Tory feminist' MPs ,['gender'],social
How to love your daily commute | Oliver Burkeman ,['work & careers'],social
Castin' makes me feel good: Ghostbusters' diverse team is a victory ,['race'],social
Bafta race row: awards slammed for scarcity of BAME nominations ,['race'],social
Gordon Ramsay paying his son to spy on his daughter is not funny | Rhiannon Lucy Cosslett ,['gender'],social
Ikea adopts the living wage for UK staff ,['work & careers'],social
UK edges towards recession as service sector sinks ,['job losses'],social
Women top the bill at Apple's developer conference in first for company ,['gender'],social
My academic supervisor bullied me for my disability – and I said nothing | Academics anonymous ,"['discrimination at work', 'work & careers']",social
"Now that white people have declared 'bae' over, black people can use it in peace | Robin Boylorn ",['race'],social
School drops legal action after Muslim girl told her skirt was too long ,['human rights'],social
India grants divorce to man whose wife refused to live with in-laws ,['gender'],social
'Coffee shop racism': Starbucks arrests highlight behavior that crosses a line ,['race'],social
'My tutor said it wasn't a job for a man': my journey from roofer to midwife ,['work & careers'],social
Turkey blocks Wikipedia under law designed to protect national security ,['human rights'],social
Female bosses are working for free as gender pay gap persists ,['gender'],social
"EU free movement has not worked for millions of Britons, says Clive Lewis ",['work & careers'],social
Eleven women in adverts who are past their sell-by date | Hannah Jane Parkinson ,['gender'],social
Britain needs leadership on race inequality. Not just another review | David Lammy ,['race'],social
Manchester led the way with a four-day working week | Letters ,['work & careers'],social
My Jamaican dad was an RAF hero. Why did no one believe me? ,['race'],social
Iranian activist jailed over hijab protests goes on hunger strike ,"['human rights', 'gender']",social
Theresa May's wardrobe: decoding her brand management ,['gender'],social
"Facial recognition tech 'is arsenic in the water of democracy', says Liberty ",['human rights'],social
Pimlico academy staff in strike talks after head loses confidence vote ,['race'],social
Greater economic and political power gives women more seats in boadroom ,['gender'],social
Trump administration rescinds Obama-era protections for transgender students ,['lgbt rights'],social
Why it matters to call external female genitalia ‘vulva’ not ‘vagina’ | Lynn Enright ,['gender'],social
UK car industry and Airbus cautiously back PM’s Brexit deal,['job losses'],social
Britain lobbied UN to whitewash Bahrain police abuses ,['human rights'],social
Amy Schumer is perfect for the role of Barbie. Here’s why | Rhiannon Lucy Cosslett ,['gender'],social
Rachel De-lahay: ‘Being a brown woman is political in itself’ ,['race'],social
I wouldn’t swear an oath to British values – not all of them are good | Zoe Williams ,['race'],social
Abortion rights in NI 'blocked by deal with DUP' says Sinn Fèin ,['human rights'],social
IFS warns of biggest squeeze on pay for 70 years ,['work & careers'],social
'How can aid workers protect their wellbeing while working in disasters?' ,['work & careers'],social
'We need to be honest': the PHE expert shining light on Covid and inequality ,['race'],social
Phoebe Waller-Bridge: new Bond film must 'treat women properly' – even if he doesn't ,['gender'],social
"Let terminally ill man choose when he dies, supreme court told ",['human rights'],social
Black babies more likely to survive when cared for by black doctors – US study ,['race'],social
One in five Britons going into workplace unnecessarily amid Covid pandemic ,['work & careers'],social
"Welfare was meant to help the poor, not subsidise exploitative employers | Kenan Malik ",['employment law'],social
Judge suing Ministry of Justice says he has been denied a fair hearing ,['race'],social
Anniversary spotlights criminal justice reform ahead of South Carolina primary ,['race'],social
Single black female: Love Island and the problem with race and dating ,['race'],social
Share your experiences of gender-based bullying – and your solutions ,['lgbt rights'],social
"Scottish Coal cuts 600 jobs at mines in Ayrshire, Lanarkshire and Fife",['job losses'],social
May's claim to lead a party for the workers is breathtaking fantasy-speak | Polly Toynbee ,['employment law'],social
Murder suspect's appeal against extradition to US goes to European court ,['human rights'],social
Outrages author Naomi Wolf stands by view of Victorian poet ,['lgbt rights'],social
How to survive modern working life: a guide to business manners ,['work & careers'],social
Russia gives Beauty and the Beast adults-only rating over gay character ,['lgbt rights'],social
Belgian minister rejects racism accusations after blacking up ,['race'],social
"Austin Reed to cut 1,000 jobs after administrators fail to find buyer",['job losses'],social
Sydney school received no complaints from parents about banned gay parenting film ,['lgbt rights'],social
Child-interrupted TV broadcasts 'show reality for working parents' ,['work & careers'],social
Why working fewer hours would make us more productive ,['work & careers'],social
Ai Weiwei: 'The mood in Germany is like the 1930s' ,['human rights'],social
"For those with Muslim-sounding names, air travel has an extra indignity: bigotry | Ali Gharib ",['race'],social
Teachers' leader condemns sexist bullying of 'swotty' girls ,['gender'],social
"More deaths, worse care? Inquiry opens into NHS maternity 'systemic racism' ",['race'],social
"Dry your eyes with a huge, outdated tissue: Kleenex Mansize is no more ",['gender'],social
Life after white supremacy: the former neo-fascist now working to fight hate ,['race'],social
A more creative way to protest,['job losses'],social
Will 2016 be the last ‘white’ Academy Awards? #OscarsSoWhite ,['race'],social
