headline,guardian_keywords,esg_category
Destitute children unlawfully denied support by local councils ,['others'],non-esg
'Trump blows up US democracy' – the world watches on in horror ,['others'],non-esg
Football transfer rumours: Mesut Özil returning home to Schalke?  via @guardian_sport,['others'],non-esg
Why I love… Stormzy ,['others'],non-esg
"Yorkshire teenager wanted to copy Natural Born Killers, court told ",['others'],non-esg
"Lil Nas' song was removed from Billboard for not being 'country' enough. But who gets to decide categories?
",['others'],non-esg
Hong Kong officials lash out at Trump plan to strip city of special status ,['others'],non-esg
Morrissey claims 2015 London shows are likely to be his last ,['others'],non-esg
2016 was jinxed by karmic voodoo but never thought I'd live to see it ,['others'],non-esg
Britain ‘not doing enough’ to help its Caribbean territories ,['others'],non-esg
Little Britain is coming back. But was it ever really funny? ,['others'],non-esg
Clayton Kershaw leads Dodgers past Astros in Game 1 of World Series  via @guardian_sport,['others'],non-esg
Bodyline 2019? Australia to return fire at Kiwi bouncers in Boxing Day Test ,['others'],non-esg
BBC Trust says Laura Kuenssberg report on Corbyn was inaccurate ,['others'],non-esg
Brighton’s Chris Hughton warns against ‘looking upwards’ after Everton win ,['others'],non-esg
Independent backs another Conservative-Liberal Democrat coalition ,['others'],non-esg
Council register of home-schooled children proposed ,['others'],non-esg
The human factor gave us both Brexit and Trump | Ian Jack ,['others'],non-esg
'Stay home': Justin Trudeau closes Canada's borders over coronavirus ,['others'],non-esg
Kate Spade obituary ,['others'],non-esg
'I prepared not to come back': the woman who finished the world's hardest swim  via @guardian_sport,['others'],non-esg
American University of Afghanistan attacked by gunman in Kabul ,['others'],non-esg
Cavaliers dominate woeful Celtics but LeBron misses out of MVP shortlist  via @guardian_sport,['others'],non-esg
The budget U-turn is a disaster for May – and a win for the Tory right | Rafael Behr ,['others'],non-esg
British Base jumper dies in Dolomites accident ,['others'],non-esg
EU countries prepare for possible imminent Brexit deal ,['others'],non-esg
"Northern rail upgrades to be 'unpaused', government to announce ",['others'],non-esg
Former Israel PM Ehud Olmert granted early release from prison ,['others'],non-esg
Lawyer X case: Australian criminals line up to appeal convictions ,['others'],non-esg
Energy minister Claire Perry accused of swearing and shouting at staff ,['others'],non-esg
Phones at gigs can be annoying – but they must never be banned | Ben Beaumont-Thomas ,['others'],non-esg
The next financial crash is coming. Which way will the world turn? | Damian McBride ,['others'],non-esg
Red alert: 17 scorchingly good recipes with chillies – from tom yum soup to vodka ,['others'],non-esg
Where does the buck stop with anonymous online abuse? | Suzanne Moore ,['others'],non-esg
"Dozens of elite London police disciplined since 2010, figures reveal ",['others'],non-esg
FTSE 100 now above pre-Brexit vote levels ,['others'],non-esg
"Can neuroscience solve the mystery of how students learn?
",['others'],non-esg
Johnny Marr attacks Record Store Day hawkers ,['others'],non-esg
"LeBron James becomes partner at FSG, owner of Liverpool and Boston Red Sox ",['others'],non-esg
"Scott Aukerman: ‘Fart is the funniest word – and sound, and smell’ ",['others'],non-esg
Newcastle sale moves closer as Amanda Staveley increases offer to £300m  via @guardian_sport,['others'],non-esg
Why Sting’s son has gone in search of the new Messi to launch City of Angels FC  via @guardian_sport,['others'],non-esg
A no-deal Brexit won’t be a clean break: this nightmare will go on for ever | Jonathan Freedland ,['others'],non-esg
'It's consuming me': Eddie Howe is fired up for Bournemouth survival fight ,['others'],non-esg
"Sundance 2015 review: Glassland – half empty, half excellent alcoholic drama ",['others'],non-esg
Grenfell-type cladding on London flats to be replaced at insurer's cost ,['others'],non-esg
The NHS needs more money – but that’s not all ,['others'],non-esg
Pakistan to deport National Geographic 'Afghan Girl' ,['others'],non-esg
Corbyn victory energises the alienated and alienates the establishment | Gary Younge ,['others'],non-esg
"Craven Cottage pitch is as bad as the Etihad Stadium, says Pep Guardiola ",['others'],non-esg
Pressure grows on UK to airlift citizens on coronavirus-stricken ship ,['others'],non-esg
The best recent crime and thrillers – review roundup ,['others'],non-esg
The full list of Golden Globes 2021 winners ,['others'],non-esg
"Can you master the no-hands, high-five selfie? ",['others'],non-esg
Health in Indian slums: inside Mumbai’s busiest public hospital ,['others'],non-esg
Bank of England leaves UK interest rates on hold at 0.5% ,['others'],non-esg
Chelsea set to sack Frank Lampard after falling off pace for top-four finish ,['others'],non-esg
"The poor bear the burden of the coronavirus downturn, but inequality is not inevitable in Australia | Andrew Leigh ",['others'],non-esg
Melania Trump wears 'I don't care' jacket on plane to visit child detention center ,['others'],non-esg
Sunderland confirm appointment of Dick Advocaat as interim manager ,['others'],non-esg
Ikea seeks to make more products in UK to fend off post-Brexit vote price rises ,['others'],non-esg
Chloe Kelly shines in Manchester City's first-leg win over Fiorentina ,['others'],non-esg
Croydon tram crash leaves five dead and 50 injured ,['others'],non-esg
"Labour MP deliberately misled police over speeding, court told ",['others'],non-esg
Can we believe Trump when he says US-China trade deal is ‘very close’? ,['others'],non-esg
Joe Root denies rift between Jimmy Anderson and England’s Ashes coaches  via @guardian_sport,['others'],non-esg
"We might mock Trump and his wall, but it’s not so different in Britain | Jonathan Freedland ",['others'],non-esg
Boko Haram militants launch first attack inside Chad ,['others'],non-esg
Four Words for Friend by Marek Kohn review – why language matters more than ever ,['others'],non-esg
‘You can see the confidence’: Southgate hails England after Kosovo victory ,['others'],non-esg
"'Calm down dear, it’s only an aneurysm’ – why doctors need to take women’s pain seriously ",['others'],non-esg
Third Ashes Test: Mark Wood evokes spirit of Ashington and 2005 win ,['others'],non-esg
Why exercise alone won’t save us ,['others'],non-esg
From Rosemary's Baby to Bridget Jones: a quick scan of pregnancy on film ,['others'],non-esg
Harrogate Town to groundshare with Doncaster while 3G pitch is removed ,['others'],non-esg
Asimakis Chaniotis’s recipe for stuffed tomatoes ,['others'],non-esg
Italy poised to be removed from England's travel corridor ,['others'],non-esg
Taormina in the spotlight: Sicily's noble but risky plan to host the G7 ,['others'],non-esg
"Azed crossword 2,471 ",['others'],non-esg
University vice-chancellors are paid far more than public sector peers ,['others'],non-esg
Obama says Iran deal 'will make world safer' as Republicans plot opposition ,['others'],non-esg
Jam – the new government acronym ‘just about managing’ to make sense ,['others'],non-esg
Geoffrey Rush on playing King Lear: 'What's to like? His parenting skills are appalling!' ,['others'],non-esg
Australia draw first blood in ODI series after chasing down India's big total  via @guardian_sport,['others'],non-esg
'Christmas slots went in five hours': how online supermarket Ocado became a lockdown winner ,['others'],non-esg
Theresa May’s new year mantra: Brexit means compromise | Anne McElvoy ,['others'],non-esg
Berlusconi vows not to veto pact between Italy's populist parties ,['others'],non-esg
Turkish authorities hold anti-coup rally in Istanbul ,['others'],non-esg
Judd Trump edges through to join Selby and Williams in quarter-finals ,['others'],non-esg
"Justice League ????? review – good, evil and dullness do battle ",['others'],non-esg
Pentagon unsure how live anthrax went to 51 US labs and three countries ,['others'],non-esg
Anna Jones’ parsnip recipes | The Modern Cook ,['others'],non-esg
Irish pubs around the world: share your pictures and stories ,['others'],non-esg
Bruce Springsteen teases fans with foreword to autobiography Born to Run ,['others'],non-esg
"Banu Cenneto?lu: 'As long as I have resources, I will make The List more visible' ",['others'],non-esg
Philip Hammond shoots from the hip with colleagues in the firing line | John Crace ,['others'],non-esg
Same-sex marriage: readers' stories and photos from around the world via @GuardianWitness  ,['others'],non-esg
"Yemen's food crisis: 'We are broken, we die either from bombing or hunger' ",['others'],non-esg
"High school was hell for me, but I had to go back to get over it ",['others'],non-esg
Theresa May’s successor will be a crucial choice. Are the Tories capable of making it? | Rafael Behr ,['others'],non-esg
All Blacks players face 50% wage cut due to coronavirus crisis ,['others'],non-esg
"In Richmond, Lib Dems hope that Brexit will decide the byelection ",['others'],non-esg
John Berger obituary ,['others'],non-esg
It’s the end of the world as we know it... and Michael Stipe feels fine ,['others'],non-esg
London’s new concert hall must be built on sound principles ,['others'],non-esg
"North continues to see bigger cuts in public spending, report finds ",['others'],non-esg
Talking Horses: Sands Of Mali can lift July Cup on racing’s Super Saturday ,['others'],non-esg
Edinburgh festival planner: three shows to see today ,['others'],non-esg
Can Matthew Weiner turn The Romanoffs into a Mad Men-sized hit? ,['others'],non-esg
Inside the FBI's encryption battle with Apple ,['others'],non-esg
Second Guatemalan child dies after being detained by US border agents ,['others'],non-esg
Jeb Bush says same-sex marriage should not be constitutional right ,['others'],non-esg
"Lockdown #1 was bad, but lockdown #2, like all sequels, will be much worse | Joel Golby ",['others'],non-esg
Hugo awards: women clean up as NK Jemisin wins best novel again ,['others'],non-esg
Let us remember Kobe Bryant. Let us also remember his accuser | Moira Donegan ,['others'],non-esg
The Guardian view on whistleblowers: heroes working in the public interest | Editorial ,['others'],non-esg
Teen's tweets from her smart fridge go viral after mother confiscates phone ,['others'],non-esg
Endeavour: it's Inspector Morse with a moustache – and surprisingly great ,['others'],non-esg
Revealed: secret affair with a socialite that nearly wrecked Churchill’s career ,['others'],non-esg
The Parisian Woman review - Uma Thurman shines in Trump-inspired Broadway debut ,['others'],non-esg
"London canal murder not linked to art theft or organised crime, says top cop ",['others'],non-esg
